id,user,uid,version,changeset,timestamp 
275771179,landfahrer,1069176,3,53777261,2017-11-14T17:08:42Z
275771180,Heinz_V,91490,2,47847372,2017-04-16T19:52:24Z
275771181,Raul Gonzalez,1947048,1,21820662,2014-04-20T18:33:34Z
275771182,Raul Gonzalez,1947048,1,21820662,2014-04-20T18:33:34Z
275771549,Raul Gonzalez,1947048,2,21821192,2014-04-20T18:57:01Z
275771550,Raul Gonzalez,1947048,1,21820762,2014-04-20T18:37:34Z
275771552,Raul Gonzalez,1947048,2,21821192,2014-04-20T18:57:01Z
275776545,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:56:59Z
275776548,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:56:59Z
275776551,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275776553,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275776556,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275776559,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275776561,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275776564,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275776567,Raul Gonzalez,1947048,1,21821192,2014-04-20T18:57:00Z
275777597,Raul Gonzalez,1947048,1,21821233,2014-04-20T18:58:56Z
275777598,Raul Gonzalez,1947048,1,21821233,2014-04-20T18:58:56Z
275777599,Raul Gonzalez,1947048,1,21821233,2014-04-20T18:58:56Z
275778108,Raul Gonzalez,1947048,1,21821258,2014-04-20T18:59:52Z
275778109,Raul Gonzalez,1947048,1,21821258,2014-04-20T18:59:52Z
275778110,Raul Gonzalez,1947048,1,21821258,2014-04-20T18:59:52Z
275778417,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:17Z
275778418,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:17Z
275778623,Raul Gonzalez,1947048,1,21821322,2014-04-20T19:02:34Z
275778624,Raul Gonzalez,1947048,1,21821322,2014-04-20T19:02:34Z
275778625,Raul Gonzalez,1947048,1,21821322,2014-04-20T19:02:34Z
275778626,Raul Gonzalez,1947048,1,21821322,2014-04-20T19:02:34Z
275778627,Raul Gonzalez,1947048,1,21821322,2014-04-20T19:02:35Z
275778651,Raul Gonzalez,1947048,1,21821338,2014-04-20T19:03:18Z
275778652,Raul Gonzalez,1947048,1,21821338,2014-04-20T19:03:18Z
275778653,Raul Gonzalez,1947048,1,21821338,2014-04-20T19:03:18Z
275781980,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:47Z
275781982,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:47Z
275781984,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:16Z
275781985,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:16Z
275781987,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275781988,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275781990,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275781992,Raul Gonzalez,1947048,2,21821570,2014-04-20T19:14:01Z
275781993,Raul Gonzalez,1947048,2,21821570,2014-04-20T19:14:02Z
275781995,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275781996,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275781998,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275782000,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:17Z
275782001,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275782003,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275782004,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:48Z
275782006,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:16Z
275782007,Raul Gonzalez,1947048,2,22797492,2014-06-07T18:37:17Z
275782009,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:49Z
275782011,Raul Gonzalez,1947048,1,21821477,2014-04-20T19:09:49Z
275783994,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275783995,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275783996,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275783997,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275783998,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275783999,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275784000,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275784001,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275784002,Raul Gonzalez,1947048,1,21821570,2014-04-20T19:14:01Z
275784331,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784332,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784333,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784334,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784335,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784336,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784337,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784338,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784339,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:49Z
275784340,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784341,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784342,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784343,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784344,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784345,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784346,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784347,Raul Gonzalez,1947048,1,21821623,2014-04-20T19:16:50Z
275784623,Raul Gonzalez,1947048,1,21821658,2014-04-20T19:18:16Z
275784625,Raul Gonzalez,1947048,1,21821658,2014-04-20T19:18:16Z
275784628,Raul Gonzalez,1947048,1,21821658,2014-04-20T19:18:16Z
275784630,Raul Gonzalez,1947048,1,21821658,2014-04-20T19:18:17Z
275786684,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:53Z
275786687,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:53Z
275786689,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:54Z
275786692,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:54Z
275786696,Cuenqui,3649461,2,53368216,2017-10-30T13:43:27Z
275786698,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:54Z
275786701,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:54Z
275786703,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:54Z
275786705,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:55Z
275786708,Raul Gonzalez,1947048,1,21821777,2014-04-20T19:23:55Z
275786710,Cuenqui,3649461,2,53368216,2017-10-30T13:43:27Z
275787210,Raul Gonzalez,1947048,1,21821808,2014-04-20T19:25:09Z
275787211,Raul Gonzalez,1947048,1,21821808,2014-04-20T19:25:09Z
275787317,Raul Gonzalez,1947048,1,21821830,2014-04-20T19:26:16Z
275787318,Raul Gonzalez,1947048,1,21821830,2014-04-20T19:26:16Z
275787564,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:42Z
275787566,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:42Z
275787567,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787569,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787570,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787571,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787573,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787574,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787576,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787577,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275787579,Raul Gonzalez,1947048,1,21821869,2014-04-20T19:28:43Z
275788745,Raul Gonzalez,1947048,1,21821906,2014-04-20T19:30:16Z
275788747,Raul Gonzalez,1947048,1,21821906,2014-04-20T19:30:16Z
275788750,Raul Gonzalez,1947048,1,21821906,2014-04-20T19:30:16Z
275791204,Raul Gonzalez,1947048,3,22541250,2014-05-25T11:11:45Z
275791205,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275791206,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:54Z
275791207,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:54Z
275791208,Raul Gonzalez,1947048,3,22541250,2014-05-25T11:11:45Z
275791394,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275791395,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275792850,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275792852,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275792854,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:54Z
275792855,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275792857,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275792859,Raul Gonzalez,1947048,2,21822220,2014-04-20T19:44:55Z
275794076,Raul Gonzalez,1947048,2,21822234,2014-04-20T19:45:20Z
275794078,Raul Gonzalez,1947048,2,21822234,2014-04-20T19:45:20Z
275795563,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:23Z
275795564,Raul Gonzalez,1947048,2,21822353,2014-04-20T19:50:24Z
275795565,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:22Z
275795566,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:23Z
275795567,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:22Z
275795568,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:23Z
275795569,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:22Z
275795570,Raul Gonzalez,1947048,3,22644512,2014-05-30T19:20:22Z
275795656,Raul Gonzalez,1947048,1,21822353,2014-04-20T19:50:23Z
275795657,Raul Gonzalez,1947048,1,21822353,2014-04-20T19:50:23Z
275795658,Raul Gonzalez,1947048,1,21822353,2014-04-20T19:50:23Z
275796907,Raul Gonzalez,1947048,2,22644512,2014-05-30T19:20:22Z
275796908,Raul Gonzalez,1947048,1,21822500,2014-04-20T19:56:20Z
275798014,Raul Gonzalez,1947048,1,21822590,2014-04-20T20:00:29Z
275798015,Raul Gonzalez,1947048,1,21822590,2014-04-20T20:00:29Z
275798016,Raul Gonzalez,1947048,1,21822590,2014-04-20T20:00:29Z
275798017,Raul Gonzalez,1947048,1,21822590,2014-04-20T20:00:29Z
275798018,Raul Gonzalez,1947048,1,21822590,2014-04-20T20:00:29Z
275974053,Raul Gonzalez,1947048,3,22794754,2014-06-07T15:33:50Z
275974054,Raul Gonzalez,1947048,2,22663423,2014-05-31T21:14:19Z
276390822,c_gonzalez,708476,3,33443365,2015-08-19T16:07:08Z
276390823,c_gonzalez,708476,5,33443365,2015-08-19T16:07:07Z
276536819,Luiyo,316694,3,25277419,2014-09-06T23:12:32Z
276537107,Metalian2001,2021530,1,21889686,2014-04-23T16:03:05Z
276537261,Metalian2001,2021530,1,21889716,2014-04-23T16:04:26Z
276537324,Luiyo,316694,3,49438409,2017-06-11T09:49:33Z
276537520,Luiyo,316694,3,49438409,2017-06-11T09:49:33Z
276537540,Metalian2001,2021530,2,21889772,2014-04-23T16:07:18Z
276537726,Metalian2001,2021530,1,21889787,2014-04-23T16:07:54Z
276537775,Metalian2001,2021530,1,21889800,2014-04-23T16:08:29Z
276537980,Metalian2001,2021530,1,21889822,2014-04-23T16:09:23Z
276538032,Metalian2001,2021530,1,21889831,2014-04-23T16:10:01Z
276538370,Metalian2001,2021530,1,21889854,2014-04-23T16:11:10Z
276538444,Metalian2001,2021530,1,21889870,2014-04-23T16:11:58Z
276931560,Raul Gonzalez,1947048,1,21924285,2014-04-25T07:06:52Z
276931562,Raul Gonzalez,1947048,1,21924285,2014-04-25T07:06:53Z
276931563,Antonio Garzón,648006,3,43844149,2016-11-21T11:13:55Z
277397161,Antonio Garzón,648006,2,49859045,2017-06-27T11:11:08Z
277397163,Antonio Garzón,648006,2,49859045,2017-06-27T11:11:08Z
277397164,Antonio Garzón,648006,2,49859045,2017-06-27T11:11:08Z
277822582,Raul Gonzalez,1947048,2,22799982,2014-06-07T21:16:55Z
278273848,Metalian2001,2021530,2,22046240,2014-04-30T15:53:13Z
278274851,Metalian2001,2021530,2,22046240,2014-04-30T15:53:13Z
278275926,Metalian2001,2021530,2,22046240,2014-04-30T15:53:13Z
278277343,Metalian2001,2021530,2,22046227,2014-04-30T15:52:48Z
278277357,Metalian2001,2021530,2,22046223,2014-04-30T15:52:44Z
278277713,Metalian2001,2021530,2,22046217,2014-04-30T15:52:33Z
278277769,Metalian2001,2021530,2,22046223,2014-04-30T15:52:43Z
278278667,Metalian2001,2021530,2,22231847,2014-05-09T14:15:50Z
278279808,Metalian2001,2021530,2,22046211,2014-04-30T15:52:25Z
278280142,Metalian2001,2021530,2,22231840,2014-05-09T14:15:36Z
278280760,Metalian2001,2021530,1,22046263,2014-04-30T15:54:34Z
278280869,Raul Gonzalez,1947048,2,28800696,2015-02-12T17:38:46Z
278281003,Metalian2001,2021530,1,22046300,2014-04-30T15:55:38Z
278281116,Metalian2001,2021530,1,22046310,2014-04-30T15:56:00Z
278281203,Metalian2001,2021530,1,22046322,2014-04-30T15:56:36Z
278281370,Metalian2001,2021530,2,22046371,2014-04-30T15:59:06Z
278281544,Metalian2001,2021530,2,22046371,2014-04-30T15:59:06Z
278612824,Raul Gonzalez,1947048,1,22068517,2014-05-01T17:19:16Z
278612827,polkillas,42055,2,29903141,2015-04-01T12:20:37Z
278626938,Raul Gonzalez,1947048,4,35430943,2015-11-19T10:26:30Z
278626942,Raul Gonzalez,1947048,1,22068978,2014-05-01T17:44:04Z
278626946,Antonio Garzón,648006,2,49858198,2017-06-27T10:32:51Z
278626952,Raul Gonzalez,1947048,1,22068978,2014-05-01T17:44:05Z
278963241,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963242,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963243,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963245,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963247,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963249,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963251,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963252,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963254,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963256,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278963258,Raul Gonzalez,1947048,1,22093186,2014-05-02T20:24:46Z
278965355,Raul Gonzalez,1947048,1,22093255,2014-05-02T20:28:52Z
278965357,Raul Gonzalez,1947048,1,22093255,2014-05-02T20:28:53Z
278965359,Raul Gonzalez,1947048,1,22093255,2014-05-02T20:28:53Z
278965361,Raul Gonzalez,1947048,1,22093255,2014-05-02T20:28:53Z
278965364,Raul Gonzalez,1947048,1,22093255,2014-05-02T20:28:53Z
278965367,Raul Gonzalez,1947048,1,22093255,2014-05-02T20:28:53Z
278968042,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:37Z
278968043,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:37Z
278968044,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:37Z
278968045,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278968046,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278968047,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278968048,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278968049,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278968050,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278968051,Luiyo,316694,2,39360290,2016-05-16T18:54:39Z
278968052,Raul Gonzalez,1947048,1,22093355,2014-05-02T20:34:38Z
278969849,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:34Z
278969851,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:34Z
278969852,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:34Z
278969854,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:34Z
278969855,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:34Z
278969857,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:34Z
278969859,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:35Z
278969860,Raul Gonzalez,1947048,1,22093408,2014-05-02T20:37:35Z
278970116,Raul Gonzalez,1947048,1,22093420,2014-05-02T20:38:07Z
278970117,Raul Gonzalez,1947048,1,22093420,2014-05-02T20:38:07Z
278971336,Raul Gonzalez,1947048,1,22093448,2014-05-02T20:40:37Z
278971337,Raul Gonzalez,1947048,1,22093448,2014-05-02T20:40:37Z
278975440,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975443,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975446,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975450,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975453,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975456,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975459,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:53Z
278975465,Raul Gonzalez,1947048,1,22093547,2014-05-02T20:46:54Z
278976098,Raul Gonzalez,1947048,1,22093559,2014-05-02T20:47:58Z
278976099,Raul Gonzalez,1947048,1,22093559,2014-05-02T20:47:59Z
278976100,Raul Gonzalez,1947048,1,22093559,2014-05-02T20:47:59Z
278976101,Raul Gonzalez,1947048,1,22093559,2014-05-02T20:47:59Z
278977421,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977422,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977423,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977424,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977425,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977426,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977427,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977428,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:15Z
278977429,Raul Gonzalez,1947048,1,22093611,2014-05-02T20:51:16Z
278977756,Raul Gonzalez,1947048,1,22093664,2014-05-02T20:55:10Z
278977758,Raul Gonzalez,1947048,1,22093664,2014-05-02T20:55:10Z
278977760,Raul Gonzalez,1947048,1,22093664,2014-05-02T20:55:10Z
278977762,Raul Gonzalez,1947048,2,35496996,2015-11-21T20:52:54Z
278977766,Raul Gonzalez,1947048,2,35497238,2015-11-21T21:10:57Z
278977767,Raul Gonzalez,1947048,2,35497238,2015-11-21T21:10:56Z
278977769,Raul Gonzalez,1947048,2,35496996,2015-11-21T20:52:56Z
278977770,Raul Gonzalez,1947048,2,35497238,2015-11-21T21:10:57Z
278977771,Raul Gonzalez,1947048,2,35497238,2015-11-21T21:10:58Z
278977772,Raul Gonzalez,1947048,1,22093664,2014-05-02T20:55:10Z
278977774,Raul Gonzalez,1947048,1,22093664,2014-05-02T20:55:11Z
278979163,Raul Gonzalez,1947048,2,22093757,2014-05-02T21:01:37Z
278979164,Raul Gonzalez,1947048,2,22093757,2014-05-02T21:01:37Z
278979165,Raul Gonzalez,1947048,3,35496542,2015-11-21T20:24:16Z
278979166,Raul Gonzalez,1947048,3,35496272,2015-11-21T20:09:33Z
278979167,Heinz_V,91490,5,47847372,2017-04-16T19:52:24Z
278979169,Raul Gonzalez,1947048,3,35496542,2015-11-21T20:24:16Z
278979170,Heinz_V,91490,6,47847372,2017-04-16T19:52:24Z
278979172,Raul Gonzalez,1947048,2,22093757,2014-05-02T21:01:37Z
278979174,Raul Gonzalez,1947048,3,35496272,2015-11-21T20:09:34Z
278979175,Raul Gonzalez,1947048,2,22093757,2014-05-02T21:01:36Z
278979176,Raul Gonzalez,1947048,2,22093757,2014-05-02T21:01:37Z
278979177,Raul Gonzalez,1947048,2,22093757,2014-05-02T21:01:37Z
278979178,Raul Gonzalez,1947048,3,35496542,2015-11-21T20:24:15Z
278979179,Raul Gonzalez,1947048,3,35496542,2015-11-21T20:24:16Z
278979988,Raul Gonzalez,1947048,1,22093757,2014-05-02T21:01:36Z
278979990,Raul Gonzalez,1947048,1,22093757,2014-05-02T21:01:36Z
279059670,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059671,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059672,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059673,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059674,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059675,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059676,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059677,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059678,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059679,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059680,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059681,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059682,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059683,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:51Z
279059684,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059685,Luiyo,316694,2,39360120,2016-05-16T18:47:03Z
279059686,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059687,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059688,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059689,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059690,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059691,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059692,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059693,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059694,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059695,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059696,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279059697,Raul Gonzalez,1947048,1,22099661,2014-05-03T08:42:52Z
279060162,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060163,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060164,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060165,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060166,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060167,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060168,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:29Z
279060169,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060170,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060171,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060172,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060173,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060174,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060175,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060176,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279060177,Raul Gonzalez,1947048,1,22099769,2014-05-03T08:49:30Z
279063204,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063205,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063206,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063207,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063208,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063209,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063210,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063211,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063212,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063213,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063214,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063215,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063216,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063217,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063218,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063219,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:13Z
279063220,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063221,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063222,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063223,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063224,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063225,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063226,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063227,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063228,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063229,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063230,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063231,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063232,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063233,Raul Gonzalez,1947048,1,22100121,2014-05-03T09:09:14Z
279063514,Raul Gonzalez,1947048,1,22100191,2014-05-03T09:12:22Z
279307693,Antonio Garzón,648006,3,49843909,2017-06-26T19:01:24Z
279307694,Raul Gonzalez,1947048,1,22120643,2014-05-04T08:53:03Z
279307695,Antonio Garzón,648006,2,22357454,2014-05-15T18:10:18Z
279307696,Antonio Garzón,648006,2,22357454,2014-05-15T18:10:18Z
279308005,Raul Gonzalez,1947048,2,22378745,2014-05-16T20:29:01Z
279308257,Raul Gonzalez,1947048,1,22120726,2014-05-04T08:58:17Z
279308258,Raul Gonzalez,1947048,1,22120726,2014-05-04T08:58:17Z
279308259,polkillas,42055,2,29903141,2015-04-01T12:20:42Z
279308260,Raul Gonzalez,1947048,1,22120726,2014-05-04T08:58:17Z
