id,node_id,position 
275776567,2804510711,5
275776567,2804510706,6
275776567,2804510704,7
275776567,2804510702,8
275776567,2804510712,9
275776567,2804510714,10
275776567,2804510703,11
275776567,2804510707,12
275776567,2804510710,13
275776567,2804510719,14
275776567,2804510726,15
275776567,2804510739,16
275776567,2804510737,17
275776567,2804510752,18
275776567,2804510750,19
275776567,2804510755,20
275776567,2804510762,21
275776567,2804510771,22
275776567,2804510776,23
275776567,2804510782,24
275776567,2804510760,25
275776567,2804510759,26
275776567,2804510777,27
275776567,2804510766,28
275776567,2804510764,29
275776567,2804510754,30
275776567,2804510751,31
275776567,2804510749,32
275777597,2804516207,0
275777597,1811752223,1
275777597,1811752221,2
275777597,2804516205,3
275777597,2804516207,4
275777598,2804516205,0
275777598,2804516203,1
275777598,2804516206,2
275777598,2804516207,3
275777598,2804516205,4
275777599,2804516202,0
275777599,1811752207,1
275777599,1811752215,2
275777599,2804516204,3
275777599,2804516202,4
275778108,2804517321,0
275778108,1811752225,1
275778108,1811752228,2
275778108,2804517322,3
275778108,2804517321,4
275778109,2804517318,0
275778109,1811752213,1
275778109,1811752209,2
275778109,2804517317,3
275778109,2804517318,4
275778110,2804517317,0
275778110,2804517319,1
275778110,2804517320,2
275778110,2804517318,3
275778110,2804517317,4
275778417,2804523787,0
275778417,2804523789,1
275778417,1811752258,2
275778417,1811752255,3
275778417,2804523786,4
275778417,2804523784,5
275778417,1811752237,6
275778417,1811752251,7
275778417,2804523787,8
275778418,2804523785,0
275778418,1811752254,1
275778418,1811752257,2
275778418,2804523788,3
275778418,1811752250,4
275778418,1811752239,5
275778418,2804523785,6
275778623,2804527943,0
275778623,1811752274,1
275778623,1811752273,2
275778623,2804527942,3
275778623,2804527943,4
275778624,2804527940,0
275778624,1811752266,1
275778624,1811752267,2
275778624,2804527941,3
275778624,2804527940,4
275778625,2804527935,0
275778625,1811752260,1
275778625,1811752259,2
275778625,2804527934,3
275778625,2804527935,4
275778626,2804527941,0
275778626,2804527939,1
275778626,2804527938,2
275778626,2804527940,3
275778626,2804527941,4
275778627,2804527934,0
275778627,2804527936,1
275778627,2804527937,2
275778627,2804527935,3
275778627,2804527934,4
275778651,2804529270,0
275778651,2804529272,1
275778651,2804529273,2
275778651,2804529271,3
275778651,2804529270,4
275778652,2804529274,0
275778652,2320366745,1
275778652,2320366746,2
275778652,2320366747,3
275778652,2320366752,4
275778652,2320366751,5
275778652,2320366753,6
275778652,2804529275,7
275778652,2804529274,8
275778653,2804529271,0
275778653,2320366734,1
275778653,2320366731,2
275778653,2320366733,3
275778653,2320366732,4
275778653,2320366730,5
275778653,2320366728,6
275778653,2804529270,7
275778653,2804529271,8
275781980,2804546875,0
275781980,2804546877,1
275781980,2804546878,2
275781980,2804546876,3
275781980,2804546875,4
275781982,2804546881,0
275781982,2320366830,1
275781982,2320366828,2
275781982,2804546879,3
275781982,2804546881,4
275781984,2804546866,0
275781984,2804546864,1
275781984,2804546863,2
275781984,2804546865,3
275781984,2804546866,4
275781985,2804546859,0
275781985,2804546861,1
275781985,2804546862,2
275781985,2804546860,3
275781985,2804546859,4
275781987,2804546880,0
275781987,2320366829,1
275781987,2320366831,2
275781987,2804546883,3
275781987,2804546880,4
275781988,2804546870,0
275781988,2804546872,1
275781988,2804546871,2
275781988,2804546869,3
275781988,2804546870,4
275781990,2804546895,0
275781990,2320366836,1
275781990,2320366837,2
275781990,2804546897,3
275781990,2804546895,4
275781992,2804549180,0
275781992,2804546898,1
275781992,2804546896,2
275781992,2804549179,3
275781992,2804549180,4
275781993,2804549177,0
275781993,2804546896,1
275781993,2804546898,2
275781993,2804549178,3
275781993,2804549177,4
275781995,2804546893,0
275781995,2804546890,1
275781995,2804546887,2
275781995,2804546891,3
275781995,2804546893,4
275781996,2804546879,0
275781996,2804546882,1
275781996,2804546885,2
275781996,2804546881,3
275781996,2804546879,4
275781998,2804546869,0
275781998,2320366777,1
275781998,2320366781,2
275781998,2804546870,3
275781998,2804546869,4
275782000,2804546860,0
275782000,2320366735,1
275782000,2320366729,2
275782000,2804546859,3
275782000,2804546860,4
275782001,2804546888,0
275782001,2804546884,1
275782001,2804546886,2
275782001,2804546892,3
275782001,2804546888,4
275782003,2804546892,0
275782003,2320366835,1
275782003,2320366834,2
275782003,2804546888,3
275782003,2804546892,4
275782004,2804546882,0
275782004,2804546887,1
275782004,2804546890,2
275782004,2804546885,3
275782004,2804546882,4
275782006,2804546861,0
275782006,2804546863,1
275782006,2804546864,2
275782006,2804546862,3
275782006,2804546861,4
275782007,2804546867,0
275782007,2320366759,1
275782007,2320366760,2
275782007,2320366762,3
275782007,2320366769,4
275782007,2320366768,5
275782007,2320366770,6
275782007,2804546868,7
275782007,2804546867,8
275782009,2804546874,0
275782009,2320366811,1
275782009,2320366808,2
275782009,2320366805,3
275782009,2320366801,4
275782009,2320366807,5
275782009,2320366800,6
275782009,2804546873,7
275782009,2804546874,8
275782011,2804546876,0
275782011,2320366807,1
275782011,2320366800,2
275782011,2320366803,3
275782011,2320366798,4
275782011,2320366795,5
275782011,2320366793,6
275782011,2804546875,7
275782011,2804546876,8
275783994,2804549164,0
275783994,2320366802,1
275783994,2320366790,2
275783994,2804549163,3
275783994,2804549164,4
275783995,2804549170,0
275783995,2804549172,1
275783995,2804549175,2
275783995,2804549173,3
275783995,2804549170,4
275783996,2804549174,0
275783996,2804546889,1
275783996,2804546894,2
275783996,2804549176,3
275783996,2804549174,4
275783997,2804549167,0
275783997,2804549169,1
275783997,2804549171,2
275783997,2804549168,3
275783997,2804549167,4
275783998,2804549173,0
275783998,2139084912,1
275783998,2139084909,2
275783998,2804549170,3
275783998,2804549173,4
275783999,2804549178,0
275783999,2804546894,1
275783999,2804546889,2
275783999,2804549177,3
275783999,2804549178,4
275784000,2804549165,0
275784000,2320366816,1
275784000,2320366821,2
275784000,2804549166,3
275784000,2804549165,4
275784001,2804549179,0
275784001,2139084918,1
275784001,2139084920,2
275784001,2804549180,3
275784001,2804549179,4
275784002,2804549168,0
275784002,2320366827,1
275784002,2320366821,2
275784002,2320366819,3
275784002,2804549167,4
275784002,2804549168,5
275784331,2804540208,0
275784331,2139084839,1
275784331,2139084848,2
275784331,2804540211,3
275784331,2804540208,4
275784332,2804540225,0
275784332,2139084865,1
275784332,2139084867,2
275784332,2804540230,3
275784332,2804540225,4
275784333,2804540220,0
275784333,2320366787,1
275784333,2320366782,2
275784333,2804540214,3
275784333,2804540220,4
275784334,2804540223,0
275784334,2139084873,1
275784334,2139084875,2
275784334,2804540228,3
275784334,2804540223,4
275784335,2804540236,0
275784335,2139084907,1
275784335,2139084910,2
275784335,2804540238,3
275784335,2804540236,4
275784336,2804540233,0
275784336,2804540229,1
275784336,2804540232,2
275784336,2804540235,3
275784336,2804540233,4
275784337,2804540213,0
275784337,2804540210,1
275784337,2804540215,2
275784337,2804540219,3
275784337,2804540213,4
275784338,2804540237,0
275784338,2320366814,1
275784338,2320366810,2
275784338,2804540234,3
275784338,2804540237,4
275784339,2804540206,0
275784339,2320366779,1
275784339,2320366784,2
275784339,2804540209,3
275784339,2804540206,4
275784340,2804540235,0
275784340,2139084904,1
275784340,2139084890,2
275784340,2804540233,3
275784340,2804540235,4
275784341,2804540212,0
275784341,2804540217,1
275784341,2804540224,2
275784341,2804540218,3
275784341,2804540212,4
275784342,2804540209,0
275784342,2804540207,1
275784342,2804540205,2
275784342,2804540206,3
275784342,2804540209,4
275784343,2804540214,0
275784343,2804540222,1
275784343,2804540226,2
275784343,2804540220,3
275784343,2804540214,4
275784344,2804540227,0
275784344,2320366813,1
275784344,2320366815,2
275784344,2804540231,3
275784344,2804540227,4
275784345,2804540218,0
275784345,2139084855,1
275784345,2139084849,2
275784345,2804540212,3
275784345,2804540218,4
275784346,2804540219,0
275784346,2139084869,1
275784346,2320366790,2
275784346,2139084863,3
275784346,2804540213,4
275784346,2804540219,5
275784347,2804540221,0
275784347,2320366796,1
275784347,2320366794,2
275784347,2320366791,3
275784347,2320366789,4
275784347,2320366792,5
275784347,2320366788,6
275784347,2804540216,7
275784347,2804540221,8
275784623,2804563332,0
275784623,2804563338,1
275784623,2804563346,2
275784623,2804563350,3
275784623,2804563354,4
275784623,2804563358,5
275784623,2804563345,6
275784623,2804563357,7
275784623,2804563353,8
275784623,2804563349,9
275784623,2804563344,10
275784623,2804563340,11
275784623,2804563337,12
275784623,2804563336,13
275784623,2804563329,14
275784623,2804563328,15
275784623,2804563322,16
275784623,2804563318,17
275784623,2804563312,18
275784623,2804563307,19
275784623,2804563303,20
275784623,2804563317,21
275784623,2804563304,22
275784623,2804563308,23
275784623,2804563311,24
275784623,2804563316,25
275784623,2804563321,26
275784623,2804563327,27
275784623,2804563326,28
275784623,2804563333,29
275784623,2804563332,30
275784625,2804563392,0
275784625,2804563396,1
275784625,2804563504,2
275784625,2804563508,3
275784625,2804563512,4
275784625,2804563516,5
275784625,2804563503,6
275784625,2804563515,7
275784625,2804563511,8
275784625,2804563507,9
275784625,2804563502,10
275784625,2804563398,11
275784625,2804563395,12
275784625,2804563394,13
275784625,2804563387,14
275784625,2804563386,15
275784625,2804563380,16
275784625,2804563376,17
275784625,2804563370,18
275784625,2804563365,19
275784625,2804563361,20
275784625,2804563375,21
275784625,2804563362,22
275784625,2804563366,23
275784625,2804563369,24
275784625,2804563374,25
275784625,2804563379,26
275784625,2804563385,27
275784625,2804563384,28
275784625,2804563390,29
275784625,2804563392,30
275784628,2804563330,0
275784628,2804563335,1
275784628,2804563343,2
275784628,2804563348,3
275784628,2804563352,4
275784628,2804563356,5
275784628,2804563342,6
275784628,2804563355,7
275784628,2804563351,8
275784628,2804563347,9
275784628,2804563341,10
275784628,2804563339,11
275784628,2804563334,12
275784628,2804563333,13
275784628,2804563326,14
275784628,2804563325,15
275784628,2804563320,16
275784628,2804563315,17
275784628,2804563310,18
275784628,2804563305,19
275784628,2804563301,20
275784628,2804563314,21
275784628,2804563302,22
275784628,2804563306,23
275784628,2804563309,24
275784628,2804563313,25
275784628,2804563319,26
275784628,2804563324,27
275784628,2804563323,28
275784628,2804563331,29
275784628,2804563330,30
275784630,2804563388,0
275784630,2804563393,1
275784630,2804563501,2
275784630,2804563506,3
275784630,2804563510,4
275784630,2804563514,5
275784630,2804563400,6
275784630,2804563513,7
275784630,2804563509,8
275784630,2804563505,9
275784630,2804563399,10
275784630,2804563397,11
275784630,2804563391,12
275784630,2804563390,13
275784630,2804563384,14
275784630,2804563383,15
275784630,2804563378,16
275784630,2804563373,17
275784630,2804563368,18
275784630,2804563363,19
275784630,2804563359,20
275784630,2804563372,21
275784630,2804563360,22
275784630,2804563364,23
275784630,2804563367,24
275784630,2804563371,25
275784630,2804563377,26
275784630,2804563382,27
275784630,2804563381,28
275784630,2804563389,29
275784630,2804563388,30
275786684,2804580660,0
275786684,2804580668,1
275786684,2804580675,2
275786684,2804580682,3
275786684,2804580685,4
275786684,2804580686,5
275786684,2804580674,6
275786684,2804580684,7
275786684,2804580681,8
275786684,2804580677,9
275786684,2804580669,10
275786684,2804580665,11
275786684,2804580649,12
275786684,2804580648,13
275786684,2804580604,14
275786684,2804580606,15
275786684,2804579296,16
275786684,2804579290,17
275786684,2804579279,18
275786684,2804579273,19
275786684,2804579261,20
275786684,2804579291,21
275786684,2804579272,22
275786684,2804579282,23
275786684,2804579286,24
275786684,2804579300,25
275786684,2804580607,26
275786684,2804580616,27
275786684,2804580618,28
275786684,2804580664,29
275786684,2804580660,30
275786687,2804580608,0
275786687,2804580614,1
275786687,2804580623,2
275786687,2804580638,3
275786687,2804580647,4
275786687,2804580657,5
275786687,2804580622,6
275786687,2804580644,7
275786687,2804580633,8
275786687,2804580628,9
275786687,2804580617,10
275786687,2804580613,11
275786687,2804579299,12
275786687,2804579298,13
275786687,2804579254,14
275786687,2804579253,15
275786687,2804579244,16
275786687,2804579237,17
275786687,2804579229,18
275786687,2804579224,19
275786687,2804579220,20
275786687,2804579239,21
275786687,2804579223,22
275786687,2804579230,23
275786687,2804579234,24
275786687,2804579249,25
275786687,2804579255,26
275786687,2804579268,27
275786687,2804579265,28
275786687,2804580609,29
275786687,2804580608,30
275786689,2804580635,0
275786689,2804580641,1
275786689,2804580652,2
275786689,2804580666,3
275786689,2804580673,4
275786689,2804580678,5
275786689,2804580651,6
275786689,2804580672,7
275786689,2804580663,8
275786689,2804580656,9
275786689,2804580642,10
275786689,2804580639,11
275786689,2804580624,12
275786689,2804580621,13
275786689,2804579281,14
275786689,2804579283,15
275786689,2804579274,16
275786689,2804579264,17
275786689,2804579256,18
275786689,2804579246,19
275786689,2804579235,20
275786689,2804579271,21
275786689,2804579245,22
275786689,2804579260,23
275786689,2804579263,24
275786689,2804579277,25
275786689,2804579284,26
275786689,2804579295,27
275786689,2804579294,28
275786689,2804580632,29
275786689,2804580635,30
275786692,2804580903,0
275786692,2804580908,1
275786692,2804580920,2
275786692,2804580924,3
275786692,2804580927,4
275786692,2804580928,5
275786692,2804580916,6
275786692,2804580926,7
275786692,2804580923,8
275786692,2804580918,9
275786692,2804580911,10
275786692,2804580907,11
275786692,2804580793,12
275786692,2804580792,13
275786692,2804580755,14
275786692,2804580756,15
275786692,2804580750,16
275786692,2804580744,17
275786692,2804580738,18
275786692,2804580730,19
275786692,2804580720,20
275786692,2804580746,21
275786692,2804580729,22
275786692,2804580740,23
275786692,2804580743,24
275786692,2804580751,25
275786692,2804580757,26
275786692,2804580763,27
275786692,2804580765,28
275786692,2804580904,29
275786692,2804580903,30
275786696,2804579297,0
275786696,2804580602,1
275786696,2804580612,2
275786696,2804580626,3
275786696,2804580631,4
275786696,2804580643,5
275786696,2804580611,6
275786696,2804580630,7
275786696,2804580619,8
275786696,2804580615,9
275786696,2804580605,10
275786696,2804580601,11
275786696,2804579289,12
275786696,2804579287,13
275786696,2804579240,14
275786696,2804579242,15
275786696,2804579233,16
275786696,2804579227,17
275786696,2804579221,18
275786696,2804579219,19
275786696,2804579217,20
275786696,2804579228,21
275786696,2804579218,22
275786696,2804579222,23
275786696,2804579226,24
275786696,2804579236,25
275786696,2804579243,26
275786696,2804579252,27
275786696,2804579254,28
275786696,2804579298,29
275786696,2804579297,30
275786698,2804580620,0
275786698,2804580627,1
275786698,2804580636,2
275786698,2804580653,3
275786698,2804580659,4
275786698,2804580670,5
275786698,2804580634,6
275786698,2804580658,7
275786698,2804580646,8
275786698,2804580640,9
275786698,2804580629,10
275786698,2804580625,11
275786698,2804580610,12
275786698,2804580609,13
275786698,2804579265,14
275786698,2804579267,15
275786698,2804579259,16
275786698,2804579250,17
275786698,2804579238,18
275786698,2804579232,19
275786698,2804579225,20
275786698,2804579251,21
275786698,2804579231,22
275786698,2804579241,23
275786698,2804579248,24
275786698,2804579262,25
275786698,2804579269,26
275786698,2804579280,27
275786698,2804579281,28
275786698,2804580621,29
275786698,2804580620,30
275786701,2804580790,0
275786701,2804580796,1
275786701,2804580912,2
275786701,2804580917,3
275786701,2804580922,4
275786701,2804580925,5
275786701,2804580906,6
275786701,2804580921,7
275786701,2804580915,8
275786701,2804580910,9
275786701,2804580799,10
275786701,2804580794,11
275786701,2804580780,12
275786701,2804580777,13
275786701,2804580747,14
275786701,2804580748,15
275786701,2804580741,16
275786701,2804580733,17
275786701,2804580726,18
275786701,2804580717,19
275786701,2804580707,20
275786701,2804580739,21
275786701,2804580716,22
275786701,2804580727,23
275786701,2804580732,24
275786701,2804580742,25
275786701,2804580749,26
275786701,2804580754,27
275786701,2804580755,28
275786701,2804580792,29
275786701,2804580790,30
275786703,2804580775,0
275786703,2804580783,1
275786703,2804580797,2
275786703,2804580905,3
275786703,2804580914,4
275786703,2804580919,5
275786703,2804580789,6
275786703,2804580913,7
275786703,2804580902,8
275786703,2804580795,9
275786703,2804580784,10
275786703,2804580779,11
275786703,2804580769,12
275786703,2804580768,13
275786703,2804580735,14
275786703,2804580736,15
275786703,2804580728,16
275786703,2804580719,17
275786703,2804580709,18
275786703,2804580702,19
275786703,2804580695,20
275786703,2804580721,21
275786703,2804580701,22
275786703,2804580710,23
275786703,2804580718,24
275786703,2804580731,25
275786703,2804580737,26
275786703,2804580745,27
275786703,2804580747,28
275786703,2804580777,29
275786703,2804580775,30
275786705,2804580645,0
275786705,2804580654,1
275786705,2804580662,2
275786705,2804580676,3
275786705,2804580680,4
275786705,2804580683,5
275786705,2804580661,6
275786705,2804580679,7
275786705,2804580671,8
275786705,2804580667,9
275786705,2804580655,10
275786705,2804580650,11
275786705,2804580637,12
275786705,2804580632,13
275786705,2804579294,14
275786705,2804579292,15
275786705,2804579285,16
275786705,2804579276,17
275786705,2804579266,18
275786705,2804579258,19
275786705,2804579247,20
275786705,2804579278,21
275786705,2804579257,22
275786705,2804579270,23
275786705,2804579275,24
275786705,2804579288,25
275786705,2804579293,26
275786705,2804580603,27
275786705,2804580604,28
275786705,2804580648,29
275786705,2804580645,30
275786708,2804580766,0
275786708,2804580771,1
275786708,2804580785,2
275786708,2804580791,3
275786708,2804580901,4
275786708,2804580909,5
275786708,2804580776,6
275786708,2804580800,7
275786708,2804580786,8
275786708,2804580782,9
275786708,2804580772,10
275786708,2804580767,11
275786708,2804580760,12
275786708,2804580759,13
275786708,2804580722,14
275786708,2804580723,15
275786708,2804580714,16
275786708,2804580706,17
275786708,2804580698,18
275786708,2804580693,19
275786708,2804580690,20
275786708,2804580708,21
275786708,2804580692,22
275786708,2804580699,23
275786708,2804580705,24
275786708,2804580715,25
275786708,2804580724,26
275786708,2804580734,27
275786708,2804580735,28
275786708,2804580768,29
275786708,2804580766,30
275786710,2804580758,0
275786710,2804580762,1
275786710,2804580774,2
275786710,2804580781,3
275786710,2804580788,4
275786710,2804580798,5
275786710,2804580770,6
275786710,2804580787,7
275786710,2804580778,8
275786710,2804580773,9
275786710,2804580764,10
275786710,2804580761,11
275786710,2804580753,12
275786710,2804580752,13
275786710,2804580711,14
275786710,2804580712,15
275786710,2804580703,16
275786710,2804580697,17
275786710,2804580691,18
275786710,2804580689,19
275786710,2804580687,20
275786710,2804580700,21
275786710,2804580688,22
275786710,2804580694,23
275786710,2804580696,24
275786710,2804580704,25
275786710,2804580713,26
275786710,2804580725,27
275786710,2804580722,28
275786710,2804580759,29
275786710,2804580758,30
275787210,2804582750,0
275787210,1811752080,1
275787210,1811752043,2
275787210,1811752041,3
275787210,1811752005,4
275787210,1811752006,5
275787210,1811751974,6
275787210,2804582749,7
275787210,2804582750,8
275787211,2804582748,0
275787211,1811751891,1
275787211,1811751890,2
275787211,1811751895,3
275787211,1811751893,4
275787211,1811751889,5
275787211,1811751888,6
275787211,2804582747,7
275787211,2804582748,8
275787317,2804586326,0
275787317,1824869432,1
275787317,1824869412,2
275787317,1824869422,3
275787317,1824869411,4
275787317,1824869409,5
275787317,1824869406,6
275787317,2804586325,7
275787317,2804586326,8
275787318,1812943690,0
275787318,1812943744,1
275787318,1812943785,2
275787318,1812943750,3
275787318,1812943780,4
275787318,1812943809,5
275787318,1812943846,6
275787318,1812943729,7
275787318,1812943728,8
275787318,1812943690,9
275787564,2804597214,0
275787564,2139084706,1
275787564,2139084694,2
275787564,2139084688,3
275787564,2139084677,4
275787564,2139084728,5
275787564,2139084734,6
275787564,2139084725,7
275787564,2139084727,8
275787564,2139084742,9
275787564,2139084752,10
275787564,2804597215,11
275787564,2804597214,12
275787566,2804597211,0
275787566,2139084606,1
275787566,2139084610,2
275787566,2139084621,3
275787566,2139084623,4
275787566,2139084585,5
275787566,2139084580,6
275787566,2139084589,7
275787566,2139084587,8
275787566,2139084577,9
275787566,2139084574,10
275787566,2804597210,11
275787566,2804597211,12
275787567,2804597215,0
275787567,2139084687,1
275787567,2139084692,2
275787567,2139084708,3
275787567,2139084710,4
275787567,2804597213,5
275787567,2804597212,6
275787567,2139084666,7
275787567,2139084665,8
275787567,2139084652,9
275787567,2139084635,10
275787567,2804597214,11
275787567,2804597215,12
275787569,2804597221,0
275787569,2804597225,1
275787569,2804597227,2
275787569,2804597223,3
275787569,2804597221,4
275787570,2804597220,0
275787570,2320366737,1
275787570,2320366736,2
275787570,2804597217,3
275787570,2804597220,4
275787571,2804597217,0
275787571,2804597218,1
275787571,2804597222,2
275787571,2804597220,3
275787571,2804597217,4
275787573,2804597216,0
275787573,2139084730,1
275787573,2139084781,2
275787573,2139084779,3
275787573,2804597219,4
275787573,2804597216,5
275787574,2804597224,0
275787574,2139084781,1
275787574,2139084779,2
275787574,2139084795,3
275787574,2804597228,4
275787574,2804597224,5
275787576,2804597229,0
275787576,2320366766,1
275787576,2320366771,2
275787576,2320366767,3
275787576,2320366773,4
275787576,2320366776,5
275787576,2320366778,6
275787576,2804597231,7
275787576,2804597229,8
275787577,2804597230,0
275787577,2320366757,1
275787577,2320366756,2
275787577,2320366754,3
275787577,2320366749,4
275787577,2320366750,5
275787577,2320366748,6
275787577,2804597226,7
275787577,2804597230,8
275787579,2804597223,0
275787579,2320366743,1
275787579,2320366740,2
275787579,2320366742,3
275787579,2320366741,4
275787579,2320366739,5
275787579,2320366738,6
275787579,2804597221,7
275787579,2804597223,8
275788745,2804599788,0
275788745,2139084561,1
275788745,2139084556,2
275788745,2139084557,3
275788745,2139084554,4
275788745,2139084555,5
275788745,2139084559,6
275788745,2139084558,7
275788745,2139084562,8
275788745,2139084563,9
275788745,2139084568,10
275788745,2804599789,11
275788745,2804599788,12
275788747,2804599789,0
275788747,2139084567,1
275788747,2139084571,2
275788747,2139084572,3
275788747,2139084579,4
275788747,2804599791,5
275788747,2804599790,6
275788747,2139084570,7
275788747,2139084566,8
275788747,2139084565,9
275788747,2139084560,10
275788747,2804599788,11
275788747,2804599789,12
275788750,2804599791,0
275788750,2139084578,1
275788750,2139084591,2
275788750,2139084590,3
275788750,2139084609,4
275788750,2804599793,5
275788750,2804599792,6
275788750,2139084588,7
275788750,2139084576,8
275788750,2139084575,9
275788750,2139084569,10
275788750,2804599790,11
275788750,2804599791,12
275791204,2804607640,0
275791204,2804607643,1
275791204,2804607646,2
275791204,2804607641,3
275791204,2879716662,4
275791204,2804607640,5
275791205,2804607649,0
275791205,2804607655,1
275791205,2804607657,2
275791205,2804607652,3
275791205,2804607649,4
275791206,2804607645,0
275791206,2804607651,1
275791206,2804607654,2
275791206,2804607648,3
275791206,2804607645,4
275791207,2804607656,0
275791207,2804607653,1
275791207,2804607658,2
275791207,2804607659,3
275791207,2804607656,4
275791208,2804607644,0
275791208,2879716663,1
275791208,2804607642,2
275791208,2804607647,3
275791208,2804607650,4
275791208,2804607644,5
275791394,2804608407,0
275791394,2804608405,1
275791394,2804608408,2
275791394,2804608409,3
275791394,2804608407,4
275791395,2804608402,0
275791395,2804608404,1
275791395,2804608406,2
275791395,2804608403,3
275791395,2804608402,4
275792850,2804617781,0
275792850,2804617786,1
275792850,2804617789,2
275792850,2804617783,3
275792850,2804617781,4
275792852,2804617779,0
275792852,2804617782,1
275792852,2804617785,2
275792852,2804617780,3
275792852,2804617779,4
275792854,2804617791,0
275792854,2804617788,1
275792854,2804617794,2
275792854,2804617796,3
275792854,2804617791,4
275792855,2804617800,0
275792855,2804617798,1
275792855,2804628401,2
275792855,2804628402,3
275792855,2804617800,4
275792857,2804617792,0
275792857,2804617797,1
275792857,2804617799,2
275792857,2804617795,3
275792857,2804617792,4
275792859,2804617784,0
275792859,2804617790,1
275792859,2804617793,2
275792859,2804617787,3
275792859,2804617784,4
275794076,2804629034,0
275794076,2804629037,1
275794076,2804629038,2
275794076,2804629035,3
275794076,2804629034,4
275794078,2804629034,0
275794078,2804629033,1
275794078,2804629036,2
275794078,2804629037,3
275794078,2804629034,4
275795563,2804644914,0
275795563,2804644910,1
275795563,2804663431,2
275795563,2804644904,3
275795563,2804644911,4
275795563,2804644923,5
275795563,2804644914,6
275795564,2804644915,0
275795564,2804644905,1
275795564,2804644901,2
275795564,2804644906,3
275795564,2804644915,4
275795565,2804644926,0
275795565,2804644919,1
275795565,2889718346,2
275795565,2804644910,3
275795565,2804644914,4
275795565,2804644926,5
275795566,2804644925,0
275795566,2804644922,1
275795566,2804644917,2
275795566,2804644907,3
275795566,2804644912,4
275795566,2804644916,5
275795566,2804644925,6
275795567,2804644926,0
275795567,2804644929,1
275795567,2804644927,2
275795567,2804644919,3
275795567,2804644926,4
275795568,2804644924,0
275795568,2804644916,1
275795568,2804644912,2
275795568,2804644903,3
275795568,2804644909,4
275795568,2804644913,5
275795568,2804644924,6
275795569,2804644918,0
275795569,2804644913,1
275795569,2804644909,2
275795569,2804644902,3
275795569,2804644908,4
275795569,2804644918,5
275795570,2889718348,0
275795570,2804644923,1
275795570,2804644911,2
275795570,2804644917,3
275795570,2804644922,4
275795570,2889718347,5
275795570,2889718348,6
275795656,2804648551,0
275795656,2804648554,1
275795656,2804648552,2
275795656,2804648549,3
275795656,2804648551,4
275795657,2804648552,0
275795657,2804648550,1
275795657,2804648548,2
275795657,2804648549,3
275795657,2804648552,4
275795658,2804648555,0
275795658,2804648554,1
275795658,2804648551,2
275795658,2804648553,3
275795658,2804648555,4
275796907,2804663430,0
275796907,2804644904,1
275796907,2804663431,2
275796907,2889718345,3
275796907,2804663429,4
275796907,2804663430,5
275796908,2804663428,0
275796908,2804663430,1
275796908,2804663429,2
275796908,2804663427,3
275796908,2804663428,4
275798014,2804674880,0
275798014,2804674878,1
275798014,2804674876,2
275798014,2804674879,3
275798014,2804674880,4
275798015,2804674879,0
275798015,2804674876,1
275798015,2804674874,2
275798015,2804674877,3
275798015,2804674879,4
275798016,2804674877,0
275798016,2804674874,1
275798016,2804674871,2
275798016,2804674875,3
275798016,2804674877,4
275798017,2804674871,0
275798017,2804674869,1
275798017,2804674870,2
275798017,2804674873,3
275798017,2804674871,4
275798018,2804674868,0
275798018,2804674872,1
275798018,2804674875,2
275798018,2804674873,3
275798018,2804674870,4
275798018,2804674869,5
275798018,2804674868,6
275974053,2806173676,0
275974053,2806173677,1
275974053,2806173678,2
275974053,2806173679,3
275974053,2806173680,4
275974053,2806173681,5
275974053,2806173682,6
275974053,2904558631,7
275974053,2806173676,8
275974054,2806173683,0
275974054,2806173684,1
275974054,2806173685,2
275974054,2806173686,3
275974054,2806173683,4
276390822,308024504,0
276390822,315264934,1
276390823,1120577185,0
276390823,1120577167,1
276390823,1120577220,2
276390823,1120577250,3
276390823,1808941434,4
276390823,1120577142,5
276390823,3503646210,6
276390823,1120577214,7
276536819,2947510068,0
276536819,2947510069,1
276536819,2811329434,2
276536819,2811329433,3
276536819,2947510068,4
276537107,2811331461,0
276537107,2811331462,1
276537107,2811331463,2
276537107,2811331464,3
276537107,2811331461,4
276537261,2811333201,0
276537261,2811333202,1
276537261,2811333203,2
276537261,2811333204,3
276537261,2811333201,4
276537324,4908700541,0
276537324,2811333838,1
276537324,2811333839,2
276537324,4174831906,3
276537324,4908700540,4
276537324,4908700541,5
276537520,2811333838,0
276537520,4174831910,1
276537520,2811333312,2
276537520,4174831909,3
276537520,2811333313,4
276537520,4174831908,5
276537520,4174831907,6
276537520,2811333314,7
276537520,2811333839,8
276537520,2811333838,9
276537540,2811335508,0
276537540,2811335509,1
276537540,2811335510,2
276537540,2811335511,3
276537540,2811335512,4
276537540,2811335513,5
276537540,2811335514,6
276537540,2811335508,7
276537726,2811336754,0
276537726,2811336755,1
276537726,2811336756,2
276537726,2811336757,3
276537726,2811336754,4
276537775,2811337105,0
276537775,2811337106,1
276537775,2811337107,2
276537775,2811337108,3
276537775,2811337105,4
276537980,2811339053,0
276537980,2811339054,1
276537980,2811339055,2
276537980,2811339056,3
276537980,2811339053,4
276538032,2811335946,0
276538032,2811335947,1
276538032,2811335948,2
276538032,2811335949,3
276538032,2811335946,4
276538370,2811342095,0
276538370,2811342096,1
276538370,2811342097,2
276538370,2811342098,3
276538370,2811342099,4
